year,net,reason,hold
2019,-1.0869891357750603,stop,37
2019,1.0959509011182087,target,10
2019,-1.046401734334715,stop,38
2019,0.8772405787324712,target,87
2019,0.9103067725678181,target,6
2019,-1.0633532912432422,stop,136
2019,-1.1406052417942094,stop,14
2019,0.6419139208747129,target,137
2019,-1.0391512844550632,stop,64
2019,0.7607382686257074,target,39
2019,0.8839917252376497,target,7
2019,-1.1025388937517997,stop,65
2019,-1.0952622503588771,stop,25
2019,1.0555651375309767,target,32
2019,-1.0733786832685428,stop,39
2019,-0.10366496322127622,eod,354
2019,0.7550737541342449,target,47
2019,-1.0561152983642044,stop,33
2019,0.7501582011878598,target,115
2019,1.0347147700341812,target,34
2019,-1.0233713525042076,stop,42
2019,-1.0328625190529066,stop,10
2019,-1.0123108284179245,stop,257
2019,-1.0355524104168927,stop,38
2019,-1.0441667090202436,stop,24
2019,0.09267632019257334,eod,354
2019,-1.0331819505102375,stop,35
2019,0.9295677616365158,target,54
2019,-1.0434597438365965,stop,10
2019,-1.0348055336863744,stop,50
2019,0.7822225051952132,target,37
2019,-0.3484086633818888,eod,354
2019,0.9569992022063334,target,38
2019,-1.0964866765897912,stop,21
2019,-1.0496417723992906,stop,14
2019,1.5475291442624586,target,40
2019,0.7644000264851656,target,105
2019,0.6267999162863968,target,148
2019,-1.1113676880212486,stop,37
2019,1.023665294834573,target,19
2019,-1.0944125200402286,stop,9
2019,1.1008501878961134,target,30
2019,0.7827279277994265,target,40
2019,0.6369687112888066,target,45
2019,1.0344513335810452,target,28
2019,-1.0421802958148096,stop,41
2019,-1.0181912697924087,stop,169
2019,-1.0547125144981306,stop,1
2019,-1.0257089008319586,stop,333
2019,-1.0767316163927536,stop,49
2019,0.6984574191668507,target,163
2019,0.6744294936668495,target,248
2019,-1.0617755056521363,stop,21
2019,1.0208930053926852,target,26
2019,0.6870575878008274,target,241
2019,-1.090078539529054,stop,18
2019,-1.0584685111066732,stop,311
2019,0.6899395960731828,target,207
2019,-1.0565476997403584,stop,21
2019,-1.0429245892912025,stop,304
2019,0.7934358566186958,target,41
2019,-1.0750008560550468,stop,1
2019,-1.0542106001545228,stop,23
2019,0.6634904047043808,target,124
2019,0.7903735951806492,target,58
2019,0.6335196502796807,target,76
2019,0.9604470844138662,target,17
2019,-0.2720312073399399,eod,310
2019,-1.063683723505607,stop,32
2019,-1.0665144669865811,stop,142
2019,-1.0821115615628072,stop,53
2019,-1.0548030599939404,stop,49
2019,-1.067238922824498,stop,53
2019,1.0054285974475454,target,31
2019,-1.087894988745587,stop,20
2019,-0.7351607469296698,eod,348
2019,-1.1005962844416288,stop,77
2019,0.8326723958622287,target,23
2019,-0.1489172766392945,eod,354
2019,0.626363927513724,target,216
2019,0.8558743778597081,target,66
2019,0.6554252443856546,target,304
2019,0.9862552710429078,target,61
2019,0.8694132867458535,target,87
2019,-0.16673776688467787,eod,352
2019,-1.0891852341108879,stop,19
2019,-1.1004271769764444,stop,52
2019,-1.088096649274517,stop,61
2019,1.1483041697506418,target,66
2019,0.6333365255081976,target,123
2020,-1.0371800343729956,stop,42
2020,-1.0739046943722759,stop,88
2020,0.6443205747344806,target,172
2020,0.8879831161067528,target,31
2020,-1.038868223798245,stop,100
2020,0.8814873551296908,target,32
2020,0.9217009224027977,target,25
2020,-1.0925477049601207,stop,16
2020,-1.0353289334070075,stop,29
2020,-1.0416396271876749,stop,8
2020,-1.0178907999685156,stop,51
2020,0.17498739827068893,eod,354
2020,0.7491986425074236,target,252
2020,0.939882338659048,target,19
2020,-1.029249069978741,stop,108
2020,-1.0542126241412264,stop,23
2020,-1.0339272535107726,stop,48
2020,0.8133374830267405,target,42
2020,0.8999092814678159,target,87
2020,-1.0355662797658909,stop,166
2020,-1.0202106730133655,stop,210
2020,-1.0211007735645743,stop,6
2020,0.7108096564559746,target,108
2020,-1.0111093475740944,stop,29
2020,0.8746096546503974,target,52
2020,2.112613501619844,target,15
