entry_time_et,exit_time_et,side,qty,entry_price,exit_price,pnl_usd,stop_dist_pt,r_multiple,exit_reason,duration_min
2023-03-31 09:30:00,2023-03-31 15:55:00,LONG,19,16540.75,16719.25,6745.0,18.25,9.73,收盘平仓,385.0
2023-04-03 09:30:00,2023-04-03 09:55:00,LONG,21,16655.25,16637.0,-808.5,18.0,-1.07,初始止损,25.0
2023-04-04 09:30:00,2023-04-04 10:00:00,SHORT,21,16695.5,16713.5,-798.0,17.5,-1.09,初始止损,30.0
2023-04-05 09:30:00,2023-04-05 15:55:00,SHORT,21,16580.0,16497.25,3433.5,17.25,4.74,收盘平仓,385.0
2023-04-06 09:30:00,2023-04-06 09:55:00,SHORT,22,16386.25,16404.0,-825.0,17.0,-1.1,初始止损,25.0
2023-04-10 09:30:00,2023-04-10 11:00:00,SHORT,22,16445.0,16462.5,-814.0,17.25,-1.07,初始止损,90.0
2023-04-11 09:40:00,2023-04-11 14:30:00,SHORT,22,16530.0,16547.5,-814.0,17.0,-1.09,初始止损,290.0
2023-04-12 09:35:00,2023-04-12 15:55:00,SHORT,23,16552.5,16376.25,8061.5,16.5,10.62,收盘平仓,380.0
2023-04-13 09:30:00,2023-04-13 15:55:00,LONG,24,16475.0,16627.5,7272.0,16.5,9.18,收盘平仓,385.0
2023-04-14 09:30:00,2023-04-14 10:25:00,LONG,25,16571.25,16554.0,-912.5,16.75,-1.09,初始止损,55.0
2023-04-17 09:35:00,2023-04-17 09:40:00,LONG,25,16611.0,16593.75,-912.5,16.75,-1.09,初始止损,5.0
2023-04-18 09:30:00,2023-04-18 09:40:00,SHORT,26,16683.75,16700.25,-910.0,16.25,-1.08,初始止损,10.0
